customer_id,monthly_income,income_variance,bill_payment_delay_avg,missed_payments_6m,spending_ratio,savings_rate,employment_duration_months,account_age_months,risk_score,risk_band,financial_resilience_score,payment_discipline_score,income_stability_index
699c1b982e578a849aa0a12f3bbc04a28ede6efa44667c1d968c67d9fb1263bf,30000-40000,0.052,2.43,1,1.0,0.23,122,120-180,0.14,Low,33.5,77.85,94.8
4e3d02f6a8837588324b9b13a9c97d7151ceb7ee8926f7a5a0d203bd04b1c1ba,20000-30000,0.053,0.54,1,0.0,0.4,255,0-60,0.0,Low,53.1,87.3,94.7
cd335143753a042e377d88cbea95042016b2d157b6b327ff812b81b6705588e1,20000-30000,0.127,5.23,3,1.0,0.0,62,0-60,0.6,Medium,5.899999999999999,43.85,87.3
c7fd61e19f0796958f84ff6006233df6a8c16ff20151b441f4aa5d876055bb8d,10000-20000,0.063,5.03,3,1.0,0.05,268,120-180,0.4,Medium,9.6,44.85,93.7
b065c8d8f78ed2fba8b879c882ec3ebb45e5664509281d9b24fc7ab1411cb7ae,20000-30000,0.088,0.53,1,0.0,0.4,33,60-120,0.07,Low,53.1,87.35,91.2
022c7dceeb281bfadfbcecd71fefdda4e15d9513a33d77d6be8608afa972d55e,10000-20000,0.169,3.8,0,0.0,0.4,23,60-120,0.0,Low,58.0,81.0,83.1
50067acb79513c25d0cb2379ca8ecd758163f0b8a3eae46a9e564925bc380e38,20000-30000,0.331,1.23,0,0.0,0.4,221,180-240,0.0,Low,58.9,93.85,66.9
e43a790c64d118605f36054e62d922f40af0c421ad5b3c998c4f787ab0f9974b,30000-40000,0.25,5.28,1,1.0,0.0,83,0-60,0.34,Medium,15.1,63.6,75.0
7e94e32da9ee87cbae13d78dfb69f0223bd360f92485b8e9b4324be5dda2997c,20000-30000,0.229,18.54,3,0.0,0.4,291,0-60,0.37,Medium,44.5,0.0,77.10000000000001
2b59445e80a1dc40eac5da7ca8175e5b369e234fcc5bbfc6daa405c7b63a32f0,50000-60000,0.153,0.08,1,1.0,0.4,33,60-120,0.1,Low,47.1,89.6,84.7
56854ab644275624c7c447b1deba29a51a3108b87ce4ac651ebe499050f159de,30000-40000,0.376,8.83,1,1.0,0.37,236,60-120,0.08,Low,44.7,45.85,62.4
1f27893e2b6a0e8da171f0ae7226540ff0e76e8ba766adb11e4bc2f5830792e2,30000-40000,0.189,2.87,0,1.0,0.22,38,60-120,0.1,Low,37.6,85.65,81.1
5944645e76cd4de9404aa0087917f456a19ca32e775d76b767daae9d9f94d21a,20000-30000,0.08,8.71,1,0.0,0.4,134,0-60,0.09,Low,55.2,46.45,92.0
25a17d85587bf94035e169e6fef1cc44c0decf1de80acd2e459b72f27dc7e2aa,30000-40000,0.266,2.08,1,0.0,0.4,134,120-180,0.02,Low,51.6,79.6,73.4
f4e2785b4c382409ed711456fb058dbed04953a9675ac1cc830cceaf97013c13,20000-30000,0.09,4.6,2,1.0,0.0,11,60-120,0.51,Medium,10.499999999999998,57.0,91.0
d19fc6b9aab30bde361464620895c9a5b828529af9d95d16a88c8b836f9d6217,30000-40000,0.171,0.18,1,1.0,0.0,32,120-180,0.3,Low,15.1,89.1,82.89999999999999
6f0d7100ee407bd377da28fb9351d1d95fe4962fe02cb794a0ec1db4c7271927,50000-60000,0.228,1.28,2,1.0,0.09,117,0-60,0.32,Low,18.6,73.6,77.2
32e0b489f48bfa6660a6b3caf6dba04dc6b80c3327361feded1bc8f586774489,20000-30000,0.356,0.26,0,0.0,0.4,6,180-240,0.0,Low,60.4,98.7,64.4
60388752806927a0c027f70f4d0a29d699a11a2b6686825e67689fc78fc5a30f,40000-50000,0.223,11.53,3,1.0,0.4,239,60-120,0.33,Low,41.2,12.35,77.7
6ecd97e70bdb1b8f41f42d62822e87c9190f21ccb0937d31706d664c3192b489,20000-30000,0.296,5.91,1,1.0,0.2,25,60-120,0.29,Low,32.0,60.45,70.39999999999999
51ea7fd258b9671071f58975d4a25d0f191fd06af55f239c07167d1d913efad3,20000-30000,0.397,7.63,1,1.0,0.4,18,0-60,0.2,Low,50.4,51.85,60.3
78445fcb82ab91d56168986bf2305a964a564cdf5f649e72cb498267d90122e1,40000-50000,0.096,6.89,1,1.0,0.0,24,60-120,0.41,Medium,15.1,55.55000000000001,90.4
f5da1f9cef02f53aaff0e5121b82bb9f28f0c98c1f5fcf4e1f50ef4e313f1a85,20000-30000,0.146,0.24,1,1.0,0.24,74,0-60,0.15,Low,33.7,88.8,85.39999999999999
2fed774658763088cf2a8f591d9fbc4027b8b3d710285ea85ce6100235f23487,40000-50000,0.188,1.43,1,0.0,0.4,232,180-240,0.0,Low,55.2,82.85,81.2
c9be0bcc1ee8e41f833efc5a17983dfc5c21240068812e345a811b8cc86f7db2,30000-40000,0.198,0.22,0,1.0,0.0,109,0-60,0.12,Low,19.1,98.9,80.2
d426cf6ab1a3d01ea02c3960f6dd156dd1c2ff1b8150e255a08a59b7fb802574,20000-30000,0.194,0.7,0,1.0,0.0,210,60-120,0.05,Low,17.9,96.5,80.60000000000001
f3199c66f1e49f153211697b3a3137ccc48836a9985989f3ad707d6956214c16,30000-40000,0.368,1.0,1,0.0,0.4,210,120-180,0.0,Low,55.2,85.0,63.2
5c6c6b4acadf161cca842f2645a912c63ecc68349a5242c38d1775bfdaec7f35,30000-40000,0.3,2.22,2,1.0,0.18,265,60-120,0.14,Low,29.1,68.9,70.0
2de6807003c3d5a3657d1fd87f72f6f81965e2a55ffe21efdd7c66460e78cc97,30000-40000,0.263,1.04,1,1.0,0.29,53,120-180,0.11,Low,44.3,84.8,73.7
94c7922168709d857c3cabfb0ad969cf94a9df17947567afd159849853989f96,10000-20000,0.158,0.3,0,1.0,0.4,67,60-120,0.0,Low,51.7,98.5,84.2
7401c0c69b9c1335e3fcc2ec2884484783be4e992b618dc89d5e06cdb2ef5181,20000-30000,0.338,0.68,2,0.0,0.4,267,180-240,0.0,Low,48.8,76.6,66.19999999999999
be7b2cea44b9ca5d951cc87283d7a167f75e8b0066b2c5a4eae273a66eca49cd,20000-30000,0.384,0.62,3,1.0,0.32,177,60-120,0.28,Low,31.2,66.9,61.6
485896dfd6b8b4219c8cf647e4cff2e454b3864fed2da24f408761a8349ef806,20000-30000,0.337,13.33,3,1.0,0.0,154,60-120,0.64,Medium,5.899999999999999,3.3499999999999943,66.3
8afcddd56e33eed9e3917e7db60dd8edd5b93740ee75032962bb5d0ec1466ff7,30000-40000,0.051,3.21,1,1.0,0.28,268,180-240,0.0,Low,39.0,73.95,94.9
32db288ce222d8b1d557bf2e488a01f0ed96cc5b9ad83591a6b6b39ad761bc00,30000-40000,0.273,11.55,3,0.0,0.4,165,120-180,0.35,Medium,46.9,12.25,72.7
9366e7173c86c451d174088a91721c7c3ed25332420208ab390333469d59a643,10000-20000,0.068,1.36,0,1.0,0.23,240,180-240,0.0,Low,37.5,93.2,93.2
17ae46e64ffd3daa33f2ffb36c0c408ca0ebf42365ee468e7c668237eb6cc5ca,30000-40000,0.14,0.88,0,1.0,0.37,201,60-120,0.0,Low,51.400000000000006,95.6,86.0
3fae54e32749126182391518be1927d993e5787c7601d905d17e6dfcf884af21,30000-40000,0.071,3.77,1,1.0,0.01,18,180-240,0.35,Medium,17.1,71.15,92.9
5ad9097f8ccef96bfe89aef130fa9c0f1917225fd2a85a4e824c66f88d7037de,30000-40000,0.261,1.31,1,1.0,0.3,298,180-240,0.0,Low,41.5,83.45,73.9
58c9b902c2b67c7bd368b1de5e05d0a3b8e91ad2bb70ade4e3459af1936b8d3e,30000-40000,0.29,1.23,0,0.0,0.4,278,0-60,0.0,Low,56.5,93.85,71.0
43ec8aaea7345cffa805c0d804c674eca2635dbdaeb207dad8b14d0749946765,30000-40000,0.09,0.65,0,0.0,0.4,241,60-120,0.0,Low,56.5,96.75,91.0
fd12de8cf12c3c2b2899a5fa4b076d71df1336e4c1fb2d89efdcff4b4688cec5,30000-40000,0.184,0.41,1,1.0,0.08,71,180-240,0.23,Low,22.4,87.95,81.60000000000001
faada4685b15f0bd1d30f74e0a68f31466755de7a44f6e941482161c089e84d3,20000-30000,0.21,0.9,0,1.0,0.4,8,180-240,0.0,Low,54.7,95.5,79.0
c24f7a16fc8e23aa3cc0cf28736b34da5d972fd7e63f03a14a3b7c71d9d33eb1,10000-20000,0.179,1.27,0,1.0,0.09,222,120-180,0.0,Low,27.2,93.65,82.1
7aa33b4fb12221599907101e9cc6789ccc4434628542532d4fcda562e7076ade,30000-40000,0.092,2.76,0,0.0,0.4,256,60-120,0.0,Low,56.2,86.2,90.8
f63e22bedad3bd1db380152d6dee71424ff437a1010eea8646475bc4baa7b378,30000-40000,0.197,0.19,2,1.0,0.4,297,120-180,0.0,Low,45.2,79.05,80.3
872dffeb642a6c991b0c1e63d8153a11cf19e3e262dfaf552e2f797a004f6887,30000-40000,0.313,0.84,2,1.0,0.39,109,0-60,0.18,Low,41.4,75.8,68.7
d26bd29adb2e26b9decfa0877c15898da3df275ada6351930bd0df2fdbb7fdbd,10000-20000,0.075,3.93,2,1.0,0.0,297,0-60,0.26,Low,10.499999999999998,60.35,92.5
fc2e4b0ce15744f24a3f5221402090226f38bbbda43844878c135bc6e41e1abf,20000-30000,0.078,0.38,0,1.0,0.03,120,180-240,0.11,Low,20.0,98.1,92.2
828763fa6bfb718c2666654b058bb70406eb85f8856a57fb2a3fa88e76b7eebe,30000-40000,0.174,1.2,2,0.0,0.4,170,120-180,0.09,Low,47.9,74.0,82.60000000000001
26d075511fc58804730cf9651d882f0a17bde6f2498f55d6b644bf29ce73633f,20000-30000,0.38,7.8,1,1.0,0.4,253,0-60,0.02,Low,48.3,51.0,62.0
b72c4f6fa877f6c81b4cdd3d2ee273e5c8c4f2033c9da2f2f681255b5469a88d,30000-40000,0.284,0.58,1,0.0,0.4,84,180-240,0.02,Low,53.400000000000006,87.1,71.6
10d302284ae076e642cefb2cf93e013618aba7df20b85f977ef59ddcc912f295,30000-40000,0.288,0.3,2,1.0,0.14,56,120-180,0.3,Low,27.700000000000003,78.5,71.2
8c7abeeb3f22d6c98c7155798984af52cfc2f70e7e328732e72229b3ab1f3e1f,30000-40000,0.177,1.91,1,1.0,0.28,242,0-60,0.0,Low,39.9,80.45,82.3
067f9a7d7a17fdba59ca76f1dcbba3cf6c41aaf9090bad2d857ce89191a5b858,30000-40000,0.258,1.18,0,1.0,0.01,14,60-120,0.21,Low,19.9,94.1,74.2
c12aa7154a6afbee66197ea1b195c168be29eded52a755026e06dfe7c7405a47,20000-30000,0.054,1.88,0,1.0,0.0,211,60-120,0.06,Low,18.8,90.6,94.6
538bb72c6d7deb785e17b099f00a7a691f82b854a6f23d04b3447509752c9d7a,30000-40000,0.273,5.48,3,1.0,0.33,167,60-120,0.33,Low,36.2,42.6,72.7
493a1186ac1591230e085de827b6f7791582c57998c18745c85237be248b3a56,20000-30000,0.37,0.57,1,1.0,0.32,296,180-240,0.0,Low,41.3,87.15,63.0
fea83515193ab569345f05be95c03312119b6d512b41aa2e46170ffb7385d722,20000-30000,0.264,2.89,1,1.0,0.01,9,60-120,0.36,Medium,15.9,75.55,73.6
ae576c28e595b3de3d979b03a7cf2a1886c4f9404cfdd5c5d9ce6dbe1a7e189d,20000-30000,0.356,2.66,2,1.0,0.05,80,0-60,0.39,Medium,16.0,66.7,64.4
58c889850ddb44195af30ed6fbc7be394e2924cf0f7d03fa7252801f6bb3d78e,30000-40000,0.303,0.55,0,0.0,0.4,67,180-240,0.0,Low,61.0,97.25,69.7
80495e0623401381193a170417a6bc534973f6867d48f4231b43427247a39226,20000-30000,0.092,2.41,1,1.0,0.4,104,120-180,0.06,Low,49.2,77.95,90.8
fc976eafa84cb452181292433918f1718d75e4020d5d4f51d1345e2dc8b17d5b,40000-50000,0.366,1.22,0,1.0,0.36,289,60-120,0.0,Low,48.8,93.9,63.4
e2bc8d324e4323f2d72e09e06c88775f66f86c354d9e7f416fb43a47f22633d2,20000-30000,0.073,1.58,0,0.0,0.4,173,120-180,0.0,Low,55.6,92.1,92.7
f3bea075dd5734ca31fd653f123793c197a0e9b8ddb35051f39a98e2f1ed1740,20000-30000,0.237,0.27,0,0.0,0.4,79,180-240,0.0,Low,56.2,98.65,76.3
b5817dbede2c958e97defb3b1b7593b9909ad24332fb71316e5abf04eaec5e95,20000-30000,0.1,1.54,1,0.0,0.4,50,60-120,0.05,Low,56.1,82.3,90.0
3d70bf9a9c5fdbae0c8bd0ff3490d533c3d47cdf60067aa7e20c6186c59f5e54,40000-50000,0.054,0.83,2,1.0,0.12,257,60-120,0.17,Low,23.7,75.85,94.6
69879750885a3e54c79dd770fd769e6dce50c2c616b7a4ae6e5b9495d65d41c0,30000-40000,0.198,5.16,2,1.0,0.4,84,0-60,0.23,Low,46.7,54.2,80.2
ff84ab1fe451462d2d89be57a65abf7387934f991733e5f586765658bb6684e1,30000-40000,0.153,0.16,0,0.0,0.4,211,0-60,0.0,Low,59.8,99.2,84.7
053739c7b3eb5eb767d94baca521309e216c9bcf4d721682b5d04fddab3d32b8,10000-20000,0.22,1.68,1,0.0,0.4,211,120-180,0.0,Low,51.6,81.6,78.0
9f8273029ca3b3385edb267890f8d13e1e729bd60b30c5981d04d592e2e1e41e,30000-40000,0.252,2.0,0,1.0,0.03,86,180-240,0.14,Low,23.3,90.0,74.8
f906b625b98112e578e06dbb94b702123fcca231190e2ae2087816378315aa7f,30000-40000,0.065,3.0,1,1.0,0.02,12,0-60,0.34,Medium,17.6,75.0,93.5
b7279f57f2c03a5f6651be649c9ff2ed4953b8555087418aef9892c0cb6f581e,30000-40000,0.093,2.11,0,1.0,0.33,31,60-120,0.04,Low,45.8,89.45,90.7
175fc574fceb693d5314843a98420717731521f3195a391e319b55b374435bab,30000-40000,0.246,3.55,3,1.0,0.35,118,0-60,0.34,Medium,36.6,52.25,75.4
0e94f3ab0ca3081e9a20cc864e7d7d099ae12d18a88379bb4dd2b97b4b916925,20000-30000,0.17,4.28,2,1.0,0.0,271,120-180,0.29,Low,9.599999999999998,58.6,83.0
f48366eb67269a8a49a02f2825c3c4523d1f3f7d022813105af8c3907aa43272,40000-50000,0.305,6.99,2,0.0,0.4,49,120-180,0.28,Low,48.2,45.05,69.5
2aaeca04deaff51466294a55e7a70b2d648448a1c7c95bb575bffc638692d73b,20000-30000,0.346,2.88,1,1.0,0.32,55,60-120,0.13,Low,46.1,75.6,65.4
7220a75731b488c820dc06bc7c03ae415056481ab03735497617e224f0646470,20000-30000,0.292,6.35,2,0.0,0.4,220,0-60,0.12,Low,48.8,48.25,70.8
67f8cff55834e203da820ac342f390486445494fe13d8e3f6cea3e881cf33d65,40000-50000,0.2,13.67,4,1.0,0.4,79,180-240,0.62,Medium,36.0,0.0,80.0
73bd343d2ce1d7960bd1bdd03b10707d2dcf9983bfe5bc684edf38e1ae5aec41,40000-50000,0.286,7.55,1,1.0,0.0,206,0-60,0.27,Low,15.1,52.25,71.39999999999999
a4412909e42ae960f00120e4f1fd149056adb55d2257b45fea271063660e2c44,20000-30000,0.146,1.27,2,1.0,0.27,46,60-120,0.3,Low,31.8,73.65,85.39999999999999
4a3725b2e75ac9ede5c032a05414115e9448bb55dd39a2467b76602c9bac4ce1,20000-30000,0.157,0.6,0,1.0,0.27,158,0-60,0.0,Low,44.6,97.0,84.3
8ded6768b7f44aea57d5a74c03fe64f48f0416da1d6965962af373987d6188a6,20000-30000,0.326,2.44,1,1.0,0.0,4,120-180,0.36,Medium,14.499999999999998,77.8,67.39999999999999
aa989faf412c7bf4b77013345c632e72169556751693c1f9ef07bd22ac413640,10000-20000,0.206,4.1,0,0.0,0.4,59,0-60,0.0,Low,59.8,79.5,79.4
5d38cfa38735b17e51e0d18bebb19bcee018bca97ca48d987b4275c5fc1b4c21,20000-30000,0.329,2.47,1,0.0,0.4,292,180-240,0.0,Low,51.9,77.65,67.10000000000001
b3f14b85ebd0cf6da52a10cf95d0bd2d5a0cfc1ce045ad3377e35d5685c1e5db,20000-30000,0.338,2.44,0,1.0,0.19,60,120-180,0.08,Low,37.0,87.8,66.19999999999999
aabb31bf7e16a67979e4aba9ac33ad2e773d78fce8b8b7f2c55335907fcd8ebd,20000-30000,0.35,6.83,1,1.0,0.19,256,60-120,0.11,Low,31.8,55.85,65.0
2ab0346e3274b612459789796b46cefa7d78e1e29e16ec0c9d6fb441f9299581,20000-30000,0.371,1.73,0,0.0,0.4,182,0-60,0.0,Low,60.1,91.35,62.9
3e0482c53819903bd3ff18ae4e062bd69e7786d79c74f31ca1d4b2bd2d08372e,30000-40000,0.201,5.9,1,1.0,0.3,159,0-60,0.11,Low,42.4,60.5,79.89999999999999
fc6e928d753eb040b0c32538dfc40c43626bc7ed4c718fd6935517feab93b84c,40000-50000,0.162,1.47,1,1.0,0.21,37,180-240,0.21,Low,31.9,82.65,83.8
e73a136b1c23e6cb1e6e6ec25f06b68b14eff2d3660915f9485caffbaa3c240a,20000-30000,0.254,1.3,0,1.0,0.01,77,120-180,0.12,Low,24.7,93.5,74.6
b32905a8c46ca1a1a7da23f181834bf6a5e3a55000373d60df785ab23a0cdc5a,30000-40000,0.18,1.75,0,1.0,0.21,291,0-60,0.0,Low,36.2,91.25,82.0
02e1667803e59c9ecbc366c664b58442f234fedfb8cc9bae441d2830a3af480a,20000-30000,0.26,4.75,1,1.0,0.39,77,180-240,0.12,Low,48.7,66.25,74.0
cd25adbc960d6e0ad8bdf32d0baee478fe06a4f2f8aec159a1ca246e85d70e5b,20000-30000,0.297,0.47,0,0.0,0.4,80,0-60,0.0,Low,58.9,97.65,70.30000000000001
1c9b05c385352a1e1844034bc769e440d3ca03eeee2ffc64a2d0ae4b50a0e23a,30000-40000,0.291,0.76,2,1.0,0.39,257,180-240,0.05,Low,42.3,76.2,70.9
59d838522bdbc8a1a3b9b53717fff57b91ef184af7c5ee9cf5fa21065e5747e4,10000-20000,0.181,8.79,3,0.0,0.4,267,60-120,0.23,Low,46.0,26.050000000000004,81.89999999999999
6bd87aa6d4bfc041bda233775c5fdb5dd3c8db071c7ccbc70df57ee67b79a94d,30000-40000,0.108,0.49,0,1.0,0.0,69,60-120,0.16,Low,18.2,97.55,89.2
30b3bda380a34da0ad241ac535286f6425cff7d902ca65603a5b1fac7e827010,30000-40000,0.201,2.52,1,1.0,0.37,223,60-120,0.0,Low,44.1,77.4,79.89999999999999
ee04e295b4a620a70b273b6164605f229f5219f4750d855b99902e22a21d9b46,30000-40000,0.1,2.16,1,1.0,0.36,166,0-60,0.02,Low,47.5,79.2,90.0
db3fb7af8acbf83b2b764410f73c560e4184f0fe107dee8bae8f6259160599de,30000-40000,0.362,2.56,0,1.0,0.1,222,60-120,0.01,Low,27.7,87.2,63.8
431c1b52c83a96a367345d7b3375a5c39919fe52426c28a488205aff604e922c,50000-60000,0.171,2.95,1,1.0,0.26,174,0-60,0.08,Low,38.0,75.25,82.89999999999999
0d7c9ddae593567a71ca6cfe4650bcb4f256a73b512438f6cd448a00c69944d3,20000-30000,0.104,0.66,1,1.0,0.4,256,120-180,0.0,Low,49.5,86.7,89.60000000000001
62d7b728ca52ba3ff1ea5ec6b3ba5ba1d0a779ee0f67c8fa55d23cc8bfa59a40,20000-30000,0.059,1.85,0,1.0,0.08,212,60-120,0.02,Low,25.5,90.75,94.1
bcc4936378e6d816f4fdd1c75d0f38f3297818f0d4f0d1387d6254beb78ad329,20000-30000,0.276,1.57,0,1.0,0.04,190,0-60,0.05,Low,22.3,92.15,72.39999999999999
5c0cb3945b4da509bbd41980dd3a350d571ed84406c1be081ceb2a929ff7646e,20000-30000,0.273,3.65,1,1.0,0.24,193,60-120,0.11,Low,32.8,71.75,72.7
5784ac7df5a96eb6c2cf04cdb9406f1017220a478388559a56ef8b3380f03227,20000-30000,0.169,0.43,0,0.0,0.4,217,120-180,0.0,Low,59.8,97.85,83.1
98e666350e512990aa25e700e63360d9bd977baefc953d8cf4178c3dd8163826,40000-50000,0.075,2.01,0,1.0,0.24,88,60-120,0.04,Low,39.5,89.95,92.5
6f2d179de853582fa12514529797198722ff42fe977c9fbce04b3de3f39fd833,40000-50000,0.193,0.61,1,1.0,0.09,108,0-60,0.19,Low,23.2,86.95,80.69999999999999
a50259afd6f4b621929edafa30cce32eb226933cd4b680b202aa7b980302bacd,20000-30000,0.159,0.91,0,0.0,0.4,298,180-240,0.0,Low,57.7,95.45,84.1
675f363ed4d0f4547981bc15a744c6d45955c0f6ae0098c78d874504224a4b49,20000-30000,0.287,0.85,0,0.0,0.4,21,0-60,0.0,Low,55.6,95.75,71.30000000000001
777edc5173a0d9780c375369cc41d3eceabf544843854f2ceb22291d50f7ed91,30000-40000,0.262,0.67,0,1.0,0.03,49,0-60,0.16,Low,21.2,96.65,73.8
27b5b400dc4c50e887af068f78bf38d2a03be297f79f2f1aaa5a3d964be8a3fc,20000-30000,0.178,5.05,1,0.0,0.4,67,0-60,0.08,Low,56.4,64.75,82.2
38eb1d71ef4be38e9ff84bd4f6276045a69e2d648a9cc089fde5d0947a6cb663,30000-40000,0.126,0.89,0,1.0,0.19,148,180-240,0.01,Low,32.5,95.55,87.4
86f010f8e91a9a59bcf9ad57c66e45c39fadd826e1cdf61cbbe05421b02e73e5,30000-40000,0.396,10.42,3,1.0,0.32,288,0-60,0.31,Low,33.599999999999994,17.9,60.4
443288db41e5412439b8d748f6b56331fa9bcd10867007c9c3c2fd6f9f8adfd9,10000-20000,0.209,10.67,2,1.0,0.26,68,60-120,0.4,Medium,35.2,26.65,79.10000000000001
0b85ca0aa8e54f4a8c75054eccb01b895122cb50fc2eb057bec5a6beb1f0cdea,40000-50000,0.291,2.93,0,0.0,0.4,7,0-60,0.0,Low,60.7,85.35,70.9
0a023b91d2d8c41c56eac3f2c4f95e68b5caf2c28f0baca95526a29d347cc424,40000-50000,0.099,0.39,3,1.0,0.0,95,180-240,0.48,Medium,9.2,68.05,90.1
bdbf92b125fffb87cdb2ce4673053831162a447f3917fdba0c2a710cc3b3817c,20000-30000,0.22,1.45,0,1.0,0.36,96,180-240,0.0,Low,50.3,92.75,78.0
7be445569490031b34ea9d3c3dc684749e49d329b68213e83247c337a583ce18,20000-30000,0.06,3.67,0,1.0,0.26,108,60-120,0.03,Low,41.1,81.65,94.0
0dfbfddc34268bf4700dbbbbbc1e9ce86029c6d4485d2d80a5c44e2ecb4b878d,30000-40000,0.227,1.44,0,1.0,0.23,135,0-60,0.01,Low,36.3,92.8,77.3
42341f07e0801848e3b3109476d33e1427d705c251376a6855ef272292bce6b0,30000-40000,0.387,0.36,1,1.0,0.16,81,0-60,0.18,Low,28.2,88.2,61.3
d9ab68d1d0618b57404bbb0bf34e561f5f82e95b7664ffb02182e21744d4416f,30000-40000,0.184,2.38,2,1.0,0.0,214,60-120,0.31,Low,10.2,68.1,81.60000000000001
eaff27c75e91d6d5594d46643667771472b473fddbf09cdc6af282b447d2906d,40000-50000,0.064,4.32,1,1.0,0.22,10,0-60,0.26,Low,35.1,68.4,93.6
41f86af87d8943ac556e75326375eb79ba2b4c941ce91ae5915465b00e760a12,20000-30000,0.061,3.66,0,1.0,0.34,161,0-60,0.0,Low,48.4,81.7,93.9
2f45127827e1bae5248a4f8b5529b6d8443b088fdc507ce49fc76238ea2d2996,20000-30000,0.186,0.56,1,1.0,0.0,270,0-60,0.12,Low,14.2,87.2,81.4
5a512ab5bca2fcd46d10adf49040c2fde13b06603f29d7ebdef829657b56895e,10000-20000,0.106,2.83,0,1.0,0.15,151,180-240,0.03,Low,33.2,85.85,89.4
4694c389c32faf9483b044335d61c799fdfe4a170f53a0d83493956a8dbc4e7f,20000-30000,0.058,0.57,0,1.0,0.4,93,60-120,0.0,Low,53.8,97.15,94.2
40fbd8db0d2edd847c3378938830c328ad02ebb0fee1bf0234e08c75090a5230,20000-30000,0.315,0.88,2,0.0,0.4,238,60-120,0.02,Low,50.0,75.6,68.5
cbf439a1c02397fce8af3eaba664cbd77d0b64984b99d456bc889da3174935eb,40000-50000,0.21,6.32,2,1.0,0.01,291,180-240,0.28,Low,13.4,48.400000000000006,79.0
91e99c13bc6d7a738cf9a2ac8a8cb7e4248ed2fb7b86a78e433d00b537e9a0ae,20000-30000,0.151,0.79,0,1.0,0.38,170,60-120,0.0,Low,51.3,96.05,84.89999999999999
1acb3428264be6d88401adb1d6d9995c430682e0a4b2870eb97668db0b6ccabb,30000-40000,0.365,1.17,3,1.0,0.18,195,120-180,0.33,Low,22.1,64.15,63.5
ec37da0c20e67f4e5bfa0657bbaac2efdf566defa837d0f7329bfb4130fb2fe5,20000-30000,0.091,0.0,1,1.0,0.31,189,180-240,0.01,Low,41.1,90.0,90.9
5f3d5009e16db446cde052e19ada5589423b887de45bd772594177ac3d43c3e8,40000-50000,0.385,8.02,2,0.0,0.4,273,60-120,0.1,Low,48.2,39.900000000000006,61.5
8dea3e49832d8787950d206ed28e5b2b46ebb7b8a1538e2ef963976e60cfaa09,50000-60000,0.16,4.4,1,1.0,0.22,116,60-120,0.18,Low,33.6,68.0,84.0
3637b829d313c9f52096c81dd2f3e0932e38c6c6951751d8c4aed8299d3dc4fd,20000-30000,0.361,3.76,0,0.0,0.4,13,60-120,0.0,Low,59.5,81.2,63.9
79d51bd7f0af55fe20ca3cc0755b8afb0dcaf7c5aa3ab6ba10161185274c4012,20000-30000,0.261,4.59,1,1.0,0.29,57,180-240,0.18,Low,41.6,67.05,73.9
3dd765fc3a64fcfc18a5473e877779bf80c3ff025b45703e4060061abccbd6a9,30000-40000,0.339,0.61,2,1.0,0.23,260,120-180,0.11,Low,31.3,76.95,66.10000000000001
fbe4ea156078a46908c57aebd9e16167d06997cc3de9522737631db77e0de061,30000-40000,0.394,2.44,1,1.0,0.38,67,120-180,0.12,Low,45.5,77.8,60.6
b79303f64a97401d174ac25e2f6d03cc14c6220afb7ea17f75b226ebb7315130,40000-50000,0.151,1.19,0,1.0,0.04,174,180-240,0.04,Low,25.0,94.05,84.89999999999999
771a47e1d9f03fc645886c19e1448bf2c3eda675b7a31f6b39943e7972dab3fb,30000-40000,0.386,0.39,0,1.0,0.0,274,120-180,0.0,Low,21.200000000000003,98.05,61.4
fa5ef60ab17cba0a40ceb1af8d9594be00c18b6af3744307f141103cf4a2451c,20000-30000,0.186,1.95,1,1.0,0.07,152,120-180,0.19,Low,21.9,80.25,81.4
9a25926f9e21a62e8a21775ef87eb80579bef0f20edbcc2782e3270a45ec8f6f,30000-40000,0.185,7.41,1,0.0,0.4,148,180-240,0.05,Low,56.1,52.95,81.5
662674d6093406eeefdba447676d02c5eafaf58da466392b66042e7bee58236c,30000-40000,0.169,0.12,1,0.0,0.4,211,60-120,0.0,Low,52.2,89.4,83.1
7f1de2ba91747a7d43fba5ca4e31c82555602dc70465bd22a0b8245c269e3c1d,30000-40000,0.239,1.1,0,1.0,0.3,288,120-180,0.0,Low,43.1,94.5,76.1
97060a62ab8c90c39ae737be78b243be557770cdd82826441089ce42623118dd,30000-40000,0.104,0.59,1,1.0,0.01,12,120-180,0.33,Low,14.999999999999998,87.05,89.60000000000001
93a4566c333b56f1f50ade6857e9c22943341d0ba0929f2c8c6e4d341e1ac70b,30000-40000,0.244,0.88,3,1.0,0.05,229,120-180,0.36,Medium,11.4,65.6,75.6
853183613b2977167a4415252ce85ac3bcb61089fcd32c8c255f0254042db83f,40000-50000,0.24,7.65,4,1.0,0.0,188,0-60,0.63,Medium,5.0,21.75,76.0
d73ba51cd5a1ea69e9b330128577fb06898e96e191757c3fd3d9c1d336ac48fd,40000-50000,0.317,2.26,2,1.0,0.4,64,120-180,0.21,Low,45.8,68.7,68.30000000000001
2ad7a730c4c04e2d1f55c6846116081ec2103c0cc69c2c1a0b4c773264127507,30000-40000,0.342,2.33,1,1.0,0.35,87,60-120,0.11,Low,44.3,78.35,65.8
